### METADATA ###
## USER ##
# id=whoppingpochard#2514
# printer=voron_v2_350
# measure_type=nozzle_pin
# measure_gcode="G28 Z"
# timestamp=2021-06-13_20-04-43
## SCRIPT ##
# data_structure=3
## Z_AXIS ##
# step_dist=0.0125
# max_z=340.0
# homing_speed=3.0
## FRAME_EXPANSION_COMPENSATION ##
# pullup_resistor=4700.0
# sensor_pin=PC2
# z_stepper=stepper_z
# coeff=23.4
# gantry_factor=1.0
# frame_z_length=530.0
# max_z_offset=99999999.0
# sensor_type=ntc_50k
# inline_resistor=0.0
# smooth_time=2.0
# min_temp=0.0
# gcode_id=frame
# max_comp_z=0.0
# max_temp=100.0
### METADATA END ###
sample,time,mcu_pos_z,frame_t,chamber_t,bed_t,bed_target,he_t,he_target
28,2021/06/13-20:33:08,-3067,28.96279382505052,39.81327714482194,104.93628685729205,105.0,99.99122404736657,100.0
28,2021/06/13-20:33:12,-3067,29.002880054277124,39.90931215448211,105.01448668059506,105.0,99.87918519152184,100.0
29,2021/06/13-20:34:05,-3069,29.18731481770243,40.19585151775618,105.07261033409887,105.0,100.0768386054717,100.0
29,2021/06/13-20:34:09,-3070,29.17136470969519,40.22437757892061,105.06124052660766,105.0,100.05542262108743,100.0
29,2021/06/13-20:34:13,-3069,29.19759884557951,40.35719512594443,105.0233640785484,105.0,100.04829349412076,100.0
30,2021/06/13-20:35:05,-3071,29.354126754245605,40.33825174694823,104.99619234146046,105.0,100.13208117024702,100.0
30,2021/06/13-20:35:09,-3072,29.338112153399802,40.26237647106268,104.96793644010252,105.0,100.12562359924343,100.0
30,2021/06/13-20:35:13,-3072,29.39476971453475,40.347724705798726,104.85064313984934,105.0,99.9594263246375,100.0
31,2021/06/13-20:36:05,-3074,29.538328810078767,40.46120269484487,105.07334047788909,105.0,99.94092838547986,100.0
31,2021/06/13-20:36:09,-3074,29.520647675240664,40.49894797545227,105.0096505075791,105.0,99.91824315438949,100.0
31,2021/06/13-20:36:13,-3075,29.558072510301134,40.733950187105904,104.95770673470894,105.0,100.09087678119131,100.0
32,2021/06/13-20:37:05,-3077,29.677117668114683,40.9953225498503,104.91202298514146,105.0,100.05975219774004,100.0
32,2021/06/13-20:37:09,-3076,29.710328515944116,40.94878919299589,104.91910122153924,105.0,100.03445368673331,100.0
32,2021/06/13-20:37:13,-3077,29.70238197815095,41.032505639000306,104.97181531448257,105.0,100.14752251484751,100.0
33,2021/06/13-20:38:05,-3078,29.842413900020738,41.41142292805938,104.97566115984891,105.0,99.9452938050847,100.0
33,2021/06/13-20:38:09,-3079,29.856840081864284,41.13456021643799,104.9613805192892,105.0,100.20362306840109,100.0
33,2021/06/13-20:38:13,-3079,29.815685504036512,41.319372396278254,104.92748840945363,105.0,100.20909794436548,100.0
34,2021/06/13-20:39:05,-3080,29.972243212569595,41.695293497580735,104.99051661138104,105.0,100.07783857570033,100.0
34,2021/06/13-20:39:09,-3080,29.968850252727137,41.70441354423093,104.93886905196078,105.0,100.13022786439174,100.0
34,2021/06/13-20:39:14,-3080,30.014705089318646,41.7772912467978,104.92329378663689,105.0,99.9099812266576,100.0
35,2021/06/13-20:40:06,-3082,30.099039181408,42.05831626968063,105.15953104273328,105.0,99.93219891489191,100.0
35,2021/06/13-20:40:10,-3082,30.121014647267092,42.14850781093941,105.1228402148663,105.0,99.90453056715361,100.0
35,2021/06/13-20:40:14,-3082,30.134015219897442,42.21150927960946,105.06560468422909,105.0,100.1349358853398,100.0
36,2021/06/13-20:41:06,-3084,30.254079234141738,42.328224144859064,104.8493203977704,105.0,100.04400222302496,100.0
36,2021/06/13-20:41:10,-3084,30.315110702012486,42.28337795526613,104.89062415757745,105.0,100.05537581711056,100.0
36,2021/06/13-20:41:14,-3083,30.267913607227936,42.3371867812603,104.93373299384179,105.0,100.09390455370959,100.0
37,2021/06/13-20:42:06,-3086,30.388322615459764,42.54272384942698,104.86972732809748,105.0,100.06740289382,100.0
37,2021/06/13-20:42:10,-3085,30.37750381339099,42.56054227078954,104.97584512179888,105.0,99.91136708293794,100.0
37,2021/06/13-20:42:14,-3086,30.440664529630787,42.53381139206124,105.01361293845376,105.0,100.09011496018958,100.0
38,2021/06/13-20:43:06,-3087,30.4913966347853,42.862141169891515,105.11335896709599,105.0,100.18295768976203,100.0
38,2021/06/13-20:43:10,-3088,30.539551669318907,42.791398735922996,105.16028299723698,105.0,100.01068049441281,100.0
38,2021/06/13-20:43:14,-3088,30.542152186363005,42.82678692235231,105.08156751478083,105.0,100.06294156417097,100.0
39,2021/06/13-20:44:06,-3089,30.62806026337918,43.09990115208552,105.05984257294635,105.0,99.77899270608171,100.0
39,2021/06/13-20:44:10,-3089,30.612151268168116,43.073558731769026,105.09903448643871,105.0,100.15299551655262,100.0
39,2021/06/13-20:44:14,-3089,30.63366622518731,43.117452363209054,105.10859024243926,105.0,100.19028420062915,100.0
40,2021/06/13-20:45:06,-3091,30.712748953802897,43.24007875116109,104.96547737759192,105.0,100.13067123029646,100.0
40,2021/06/13-20:45:10,-3091,30.75023057012062,43.231333150781495,105.12681386390568,105.0,99.98786774651082,100.0
40,2021/06/13-20:45:15,-3091,30.731632680163738,43.205083981062955,105.20756778222692,105.0,100.07384542047124,100.0
41,2021/06/13-20:46:07,-3092,30.778256003122184,43.32742170658719,105.05035433550752,105.0,99.99576012505095,100.0
41,2021/06/13-20:46:11,-3092,30.84055035846433,43.56222906623401,105.01166678346806,105.0,100.19532507475856,100.0
41,2021/06/13-20:46:15,-3093,30.8229215091064,43.544886541769756,105.021322012976,105.0,100.03239034275822,100.0
42,2021/06/13-20:47:07,-3093,30.91088760311286,43.605550181783656,105.10980310747743,105.0,99.98633286068312,100.0
42,2021/06/13-20:47:11,-3094,30.907339180770848,43.821406510452164,105.17165465103132,105.0,99.95650509424263,100.0
42,2021/06/13-20:47:15,-3094,30.933351404545125,43.7869529668568,105.15011323826535,105.0,99.84864878019451,100.0
43,2021/06/13-20:48:07,-3096,30.998658679017325,43.87302758262973,105.07434970434583,105.0,100.03402057205344,100.0
43,2021/06/13-20:48:11,-3096,31.01647050349445,43.984630495938234,105.05219076737845,105.0,99.93993303187713,100.0
