sample,time,mcu_pos_z,frame_t,chamber_t,bed_t,bed_target,he_t,he_target
82,2021/06/12-14:17:09,-4333,39.93608015639635,-180.0,105.15298870153704,105.0,100.3117357784738,100.0
82,2021/06/12-14:17:12,-4334,39.8090239037708,-180.0,105.04080764573852,105.0,99.90928231236643,100.0
83,2021/06/12-14:18:05,-4334,39.87255142662979,-180.0,104.97913575330152,105.0,100.24915641328383,100.0
83,2021/06/12-14:18:09,-4335,39.904315640645066,-180.0,105.10457967926774,105.0,99.75587446401786,100.0
83,2021/06/12-14:18:13,-4335,39.93608015639635,-180.0,105.21905560260072,105.0,99.61851801912077,100.0
84,2021/06/12-14:19:05,-4337,40.03137551414804,-180.0,104.99497387225223,105.0,99.60217915849789,100.0
84,2021/06/12-14:19:09,-4331,39.93608015639635,-180.0,105.10413488324166,105.0,99.90469709506557,100.0
84,2021/06/12-14:19:13,-4335,39.87255142662979,-180.0,105.11634902464988,105.0,100.37647790408914,100.0
85,2021/06/12-14:20:05,-4336,40.063141236927045,-180.0,104.89910753324531,105.0,100.1060628800829,100.0
85,2021/06/12-14:20:09,-4335,40.09490726148449,-180.0,104.90606997433542,105.0,100.3764826530997,100.0
85,2021/06/12-14:20:13,-4339,39.8090239037708,-180.0,104.81763942522737,105.0,100.2300136966668,100.0
86,2021/06/12-14:21:06,-4337,40.063141236927045,-180.0,105.15943792729048,105.0,100.28688532577138,100.0
86,2021/06/12-14:21:09,-4333,40.221974377670485,-180.0,105.27652348346237,105.0,99.80355484893951,100.0
86,2021/06/12-14:21:13,-4335,40.063141236927045,-180.0,105.10422156760552,105.0,99.68949808809857,100.0
87,2021/06/12-14:22:06,-4336,40.317277883906094,-180.0,105.07883987959607,105.0,99.73995772536027,100.0
87,2021/06/12-14:22:10,-4334,39.904315640645066,-180.0,105.06979110598294,105.0,99.68981547779532,100.0
87,2021/06/12-14:22:13,-4337,40.15844021596881,-180.0,105.10156824826639,105.0,100.11932731665877,100.0
88,2021/06/12-14:23:06,-4336,40.03137551414804,-180.0,104.84346594188152,105.0,99.70559461803269,100.0
88,2021/06/12-14:23:10,-4337,39.840787514341116,-180.0,105.10893356170777,105.0,100.07594958870638,100.0
88,2021/06/12-14:23:13,-4336,40.12667358782861,-180.0,105.00970409747536,105.0,100.29766279881493,100.0
89,2021/06/12-14:24:06,-4335,40.190207145913355,-180.0,104.96794117353839,105.0,99.99173896238624,100.0
89,2021/06/12-14:24:10,-4335,40.221974377670485,-180.0,105.01881428424177,105.0,100.34436840062541,100.0
89,2021/06/12-14:24:14,-4338,39.87255142662979,-180.0,105.03677410599519,105.0,100.17463697782266,100.0
90,2021/06/12-14:25:06,-4336,40.12667358782861,-180.0,105.19458463977469,105.0,100.22715736164561,100.0
90,2021/06/12-14:25:10,-4337,39.93608015639635,-180.0,104.99219286936057,105.0,100.11071403192658,100.0
90,2021/06/12-14:25:14,-4338,40.12667358782861,-180.0,105.11471185347094,105.0,99.76704167459364,100.0
91,2021/06/12-14:26:06,-4337,39.93608015639635,-180.0,105.3408416096107,105.0,99.86065148618296,100.0
91,2021/06/12-14:26:10,-4334,40.349046323001104,-180.0,105.19043143652668,105.0,99.67535159399887,100.0
91,2021/06/12-14:26:14,-4337,40.4443534514561,-180.0,104.96653407889828,105.0,100.02399325602528,100.0
92,2021/06/12-14:27:07,-4338,40.12667358782861,-180.0,105.2390734907663,105.0,99.73251133606331,100.0
92,2021/06/12-14:27:10,-4334,40.063141236927045,-180.0,105.14432731056587,105.0,100.08117320509893,100.0
92,2021/06/12-14:27:14,-4338,39.99961009313882,-180.0,105.20898297270101,105.0,100.37312592226283,100.0
93,2021/06/12-14:28:07,-4337,40.09490726148449,-180.0,105.21794143642013,105.0,100.11930253266652,100.0
93,2021/06/12-14:28:11,-4337,40.4443534514561,-180.0,105.23225494766805,105.0,100.33936951110334,100.0
93,2021/06/12-14:28:14,-4339,40.190207145913355,-180.0,105.31353577373076,105.0,100.10651562578053,100.0
94,2021/06/12-14:29:07,-4338,40.190207145913355,-180.0,104.8864338453251,105.0,100.51682645799856,100.0
94,2021/06/12-14:29:11,-4336,40.09490726148449,-180.0,105.12715530822152,105.0,100.13381376211228,100.0
94,2021/06/12-14:29:15,-4337,40.317277883906094,-180.0,104.76912939496593,105.0,99.69899720271908,100.0
95,2021/06/12-14:30:07,-4334,40.4443534514561,-180.0,105.00930266533773,105.0,100.08158565351233,100.0
95,2021/06/12-14:30:11,-4337,40.317277883906094,-180.0,104.98736918353121,105.0,99.93710562691332,100.0
95,2021/06/12-14:30:15,-4335,40.190207145913355,-180.0,105.25603901772935,105.0,99.77653411098473,100.0
96,2021/06/12-14:31:07,-4335,40.253741911249605,-180.0,104.78776178942225,105.0,99.75736034178512,100.0
96,2021/06/12-14:31:11,-4337,40.4443534514561,-180.0,104.9175293939363,105.0,99.75096089084462,100.0
96,2021/06/12-14:31:15,-4337,40.190207145913355,-180.0,104.98579112779905,105.0,100.23583828490895,100.0
97,2021/06/12-14:32:08,-4338,40.349046323001104,-180.0,105.09935578362706,105.0,99.67676670828304,100.0
97,2021/06/12-14:32:11,-4335,40.253741911249605,-180.0,104.99937401840117,105.0,100.14266850419212,100.0
97,2021/06/12-14:32:15,-4338,40.15844021596881,-180.0,105.06353844463335,105.0,100.5352993467607,100.0
98,2021/06/12-14:33:08,-4338,40.12667358782861,-180.0,105.21122248070009,105.0,99.85758262526493,100.0
98,2021/06/12-14:33:11,-4336,40.53966329684628,-180.0,105.28396256119188,105.0,100.15727174289594,100.0
98,2021/06/12-14:33:15,-4337,40.221974377670485,-180.0,105.40271306478942,105.0,100.18353461275235,100.0
99,2021/06/12-14:34:08,-4337,40.57143384911347,-180.0,105.15793173382393,105.0,100.31567227830287,100.0
99,2021/06/12-14:34:12,-4336,40.09490726148449,-180.0,104.85620858642973,105.0,100.02057948429291,100.0
99,2021/06/12-14:34:15,-4335,40.253741911249605,-180.0,105.09972753925224,105.0,99.67891887324356,100.0
100,2021/06/12-14:35:08,-4335,40.221974377670485,-180.0,105.04200632895338,105.0,100.1000979652303,100.0
100,2021/06/12-14:35:12,-4339,40.190207145913355,-180.0,105.12406663607007,105.0,99.68213829225834,100.0
100,2021/06/12-14:35:16,-4338,40.349046323001104,-180.0,105.29147119774053,105.0,99.72558820564217,100.0
101,2021/06/12-14:36:08,-4334,40.4443534514561,-180.0,105.01112563378946,105.0,99.68018978890669,100.0
101,2021/06/12-14:36:12,-4339,40.4443534514561,-180.0,105.01295456934027,105.0,99.83946750616728,100.0
101,2021/06/12-14:36:16,-4339,40.190207145913355,-180.0,104.99111468019102,105.0,100.29350061538912,100.0
102,2021/06/12-14:37:08,-4339,40.3808150639519,-180.0,104.74823544130716,105.0,100.09043493359215,100.0
102,2021/06/12-14:37:12,-4338,40.53966329684628,-180.0,104.80167342436503,105.0,100.43303062931874,100.0
102,2021/06/12-14:37:16,-4337,40.317277883906094,-180.0,104.69013703540989,105.0,100.1693104248645,100.0
103,2021/06/12-14:38:09,-4337,40.4443534514561,-180.0,104.97235256085786,105.0,100.3708486361093,100.0
103,2021/06/12-14:38:12,-4335,40.66674731744583,-180.0,105.00277532572453,105.0,100.05983346744055,100.0
103,2021/06/12-14:38:16,-4339,40.50789304648668,-180.0,105.10066166159618,105.0,99.74574483923212,100.0
104,2021/06/12-14:39:09,-4337,40.412584106767476,-180.0,105.01838019984747,105.0,99.75684630208647,100.0
104,2021/06/12-14:39:13,-4335,40.66674731744583,-180.0,104.8406598764403,105.0,99.71557631444985,100.0
104,2021/06/12-14:39:16,-4338,40.63497585940442,-180.0,105.22331446445403,105.0,100.10593300384534,100.0
105,2021/06/12-14:40:09,-4335,40.60320470329688,-180.0,105.0692111789313,105.0,99.68460442264207,100.0
105,2021/06/12-14:40:13,-4335,40.57143384911347,-180.0,105.12601051628153,105.0,100.14605502375636,100.0
105,2021/06/12-14:40:17,-4338,40.253741911249605,-180.0,105.08907985123054,105.0,100.41110174079179,100.0
106,2021/06/12-14:41:09,-4335,40.47612309802642,-180.0,105.04483277497928,105.0,100.09487700035483,100.0
106,2021/06/12-14:41:13,-4338,40.47612309802642,-180.0,105.02265859390404,105.0,100.3658136187242,100.0
106,2021/06/12-14:41:17,-4339,40.412584106767476,-180.0,104.91344195132879,105.0,100.0339528059136,100.0
107,2021/06/12-14:42:09,-4336,40.349046323001104,-180.0,105.08301559286798,105.0,100.16206429394477,100.0
107,2021/06/12-14:42:13,-4339,40.63497585940442,-180.0,105.1152465877535,105.0,99.78549328405637,100.0
107,2021/06/12-14:42:17,-4337,40.69851907742938,-180.0,104.87080519318148,105.0,99.78505450486571,100.0
108,2021/06/12-14:43:09,-4340,40.730291139362954,-180.0,105.07704497537168,105.0,99.67691520964132,100.0
108,2021/06/12-14:43:13,-4339,40.50789304648668,-180.0,104.90489629136725,105.0,99.82255624920055,100.0
108,2021/06/12-14:43:17,-4340,40.57143384911347,-180.0,105.11310405153402,105.0,100.37471432822767,100.0
109,2021/06/12-14:44:10,-4336,40.349046323001104,-180.0,105.01259515891927,105.0,100.01897324339173,100.0
109,2021/06/12-14:44:13,-4338,40.63497585940442,-180.0,105.26123486421577,105.0,100.3733634991281,100.0
109,2021/06/12-14:44:17,-4340,40.4443534514561,-180.0,105.10264617727398,105.0,100.19453566599496,100.0
110,2021/06/12-14:45:10,-4338,40.60320470329688,-180.0,105.04100671008865,105.0,100.37428515367056,100.0
110,2021/06/12-14:45:14,-4338,40.349046323001104,-180.0,105.04836696134771,105.0,100.0612946438314,100.0
110,2021/06/12-14:45:17,-4339,40.63497585940442,-180.0,105.13367529780159,105.0,99.69027545236523,100.0
111,2021/06/12-14:46:10,-4337,40.349046323001104,-180.0,105.21652278457991,105.0,99.85580734227442,100.0
111,2021/06/12-14:46:14,-4339,40.66674731744583,-180.0,105.27126213715441,105.0,99.95276272473863,100.0
111,2021/06/12-14:46:18,-4340,40.66674731744583,-180.0,104.924833509833,105.0,100.26888577945323,100.0
112,2021/06/12-14:47:10,-4339,40.730291139362954,-180.0,104.91990286238473,105.0,100.34668175701951,100.0
112,2021/06/12-14:47:14,-4341,40.3808150639519,-180.0,105.14385628318527,105.0,100.4640451192435,100.0
112,2021/06/12-14:47:18,-4341,40.57143384911347,-180.0,105.05317732834938,105.0,100.18798842991616,100.0
113,2021/06/12-14:48:10,-4339,40.63497585940442,-180.0,105.02623042268834,105.0,100.31078847395437,100.0
113,2021/06/12-14:48:14,-4340,40.412584106767476,-180.0,104.93048743014495,105.0,100.03549615309952,100.0
113,2021/06/12-14:48:18,-4340,40.50789304648668,-180.0,105.0854724739871,105.0,99.75191443254585,100.0
114,2021/06/12-14:49:11,-4341,40.12667358782861,-180.0,104.8842267736306,105.0,99.77552871498233,100.0
114,2021/06/12-14:49:14,-4340,40.253741911249605,-180.0,105.17324788345417,105.0,99.59830921314,100.0
114,2021/06/12-14:49:18,-4339,40.3808150639519,-180.0,105.15815088006362,105.0,100.05652343969943,100.0
115,2021/06/12-14:50:11,-4339,40.47612309802642,-180.0,105.02265038074331,105.0,99.76114116492505,100.0
115,2021/06/12-14:50:14,-4342,40.66674731744583,-180.0,105.15859856468064,105.0,100.28867405151097,100.0
115,2021/06/12-14:50:18,-4340,40.730291139362954,-180.0,104.99670155673708,105.0,100.57231387209741,100.0
116,2021/06/12-14:51:11,-4341,40.50789304648668,-180.0,105.13285453356822,105.0,100.28200361716554,100.0
116,2021/06/12-14:51:15,-4342,40.69851907742938,-180.0,105.20489484706273,105.0,100.33664336279794,100.0
116,2021/06/12-14:51:18,-4339,40.79383616911735,-180.0,104.88856456958924,105.0,99.85278706802407,100.0
117,2021/06/12-14:52:11,-4340,40.47612309802642,-180.0,105.03194875604089,105.0,100.40169025246992,100.0
117,2021/06/12-14:52:15,-4339,40.4443534514561,-180.0,105.29828125124726,105.0,99.84616111637972,100.0
117,2021/06/12-14:52:19,-4339,40.69851907742938,-180.0,105.26755728813818,105.0,99.75575453697431,100.0
118,2021/06/12-14:53:11,-4338,40.82560913695468,-180.0,105.11571657190484,105.0,99.62304325420092,100.0
118,2021/06/12-14:53:15,-4340,40.50789304648668,-180.0,105.117833789696,105.0,99.77407942638015,100.0
118,2021/06/12-14:53:19,-4339,40.50789304648668,-180.0,105.09556328046818,105.0,100.2835866766244,100.0
119,2021/06/12-14:54:11,-4339,40.730291139362954,-180.0,105.15723017554059,105.0,99.81149495935347,100.0
119,2021/06/12-14:54:15,-4336,40.63497585940442,-180.0,105.19972794240593,105.0,100.2792222444574,100.0
119,2021/06/12-14:54:19,-4335,40.60320470329688,-180.0,104.9932641246614,105.0,100.34498315975304,100.0
120,2021/06/12-14:55:12,-4336,40.63497585940442,-180.0,105.04661892718747,105.0,100.24646241047924,100.0
120,2021/06/12-14:55:15,-4338,40.53966329684628,-180.0,104.93009825441546,105.0,99.87026020039048,100.0
120,2021/06/12-14:55:19,-4339,40.730291139362954,-180.0,105.06431197100478,105.0,99.6307854311302,100.0
121,2021/06/12-14:56:12,-4336,40.69851907742938,-180.0,104.94344490583343,105.0,99.86474685599502,100.0
121,2021/06/12-14:56:16,-4337,40.69851907742938,-180.0,105.01788814002543,105.0,99.792014908628,100.0
121,2021/06/12-14:56:19,-4338,40.762063503256314,-180.0,105.11701174948273,105.0,100.09952901969741,100.0
122,2021/06/12-14:57:12,-4337,40.82560913695468,-180.0,104.95312633546122,105.0,99.95734218538865,100.0
122,2021/06/12-14:57:16,-4340,40.63497585940442,-180.0,105.01083376733291,105.0,100.19866381681383,100.0
122,2021/06/12-14:57:19,-4338,40.47612309802642,-180.0,105.14021940982379,105.0,100.03861537445414,100.0
123,2021/06/12-14:58:12,-4335,40.57143384911347,-180.0,105.06940782778389,105.0,100.38482888144061,100.0
123,2021/06/12-14:58:16,-4338,40.79383616911735,-180.0,104.8735538222392,105.0,100.01245102529933,100.0
123,2021/06/12-14:58:20,-4339,40.69851907742938,-180.0,104.88456792612926,105.0,99.66594197847299,100.0
124,2021/06/12-14:59:12,-4337,40.730291139362954,-180.0,105.31823261507603,105.0,100.04239120539687,100.0
124,2021/06/12-14:59:16,-4337,40.60320470329688,-180.0,105.10079254818717,105.0,99.71753024204448,100.0
124,2021/06/12-14:59:20,-4340,40.730291139362954,-180.0,105.13167171488759,105.0,99.86845717952862,100.0
125,2021/06/12-15:00:12,-4339,40.66674731744583,-180.0,105.03488496311324,105.0,99.68269911741905,100.0
125,2021/06/12-15:00:16,-4340,40.3808150639519,-180.0,105.08376965695864,105.0,99.90406287104645,100.0
125,2021/06/12-15:00:20,-4339,40.47612309802642,-180.0,105.13079765158734,105.0,100.36120767195202,100.0
126,2021/06/12-15:01:13,-4339,40.69851907742938,-180.0,105.0455031216692,105.0,100.03378945232798,100.0
126,2021/06/12-15:01:16,-4341,40.730291139362954,-180.0,105.16808326706744,105.0,100.32880192358168,100.0
126,2021/06/12-15:01:20,-4339,40.730291139362954,-180.0,105.15068798822506,105.0,100.15151513625558,100.0
127,2021/06/12-15:02:13,-4339,40.730291139362954,-180.0,104.91974278359888,105.0,100.12176312799116,100.0
127,2021/06/12-15:02:17,-4339,40.730291139362954,-180.0,105.18837917474143,105.0,99.68225281619353,100.0
127,2021/06/12-15:02:20,-4339,40.53966329684628,-180.0,105.31667526513935,105.0,99.60595116112617,100.0
128,2021/06/12-15:03:13,-4338,40.69851907742938,-180.0,105.35144025720604,105.0,99.82060929414148,100.0
128,2021/06/12-15:03:17,-4340,40.69851907742938,-180.0,105.1069846065485,105.0,99.72669495457988,100.0
128,2021/06/12-15:03:20,-4340,40.47612309802642,-180.0,105.19424625215329,105.0,100.11746359089453,100.0
129,2021/06/12-15:04:13,-4340,40.50789304648668,-180.0,105.15500665755263,105.0,99.80484131519422,100.0
129,2021/06/12-15:04:17,-4340,40.60320470329688,-180.0,104.89530720733167,105.0,100.26352107371228,100.0
129,2021/06/12-15:04:21,-4338,40.79383616911735,-180.0,104.84960566349866,105.0,100.38393086394423,100.0
130,2021/06/12-15:05:13,-4338,40.85738240677696,-180.0,105.02900064136544,105.0,100.31418516356659,100.0
130,2021/06/12-15:05:17,-4338,40.57143384911347,-180.0,105.16116412994492,105.0,100.38905604903296,100.0
130,2021/06/12-15:05:21,-4339,40.3808150639519,-180.0,105.04405147253796,105.0,99.94409851736255,100.0
131,2021/06/12-15:06:13,-4339,40.57143384911347,-180.0,104.97413561810056,105.0,100.1602152065289,100.0
131,2021/06/12-15:06:17,-4336,40.952704028240206,-180.0,104.88355702694341,105.0,99.7247999691721,100.0
131,2021/06/12-15:06:21,-4339,40.63497585940442,-180.0,105.08085057212577,105.0,99.80075133632353,100.0
132,2021/06/12-15:07:14,-4339,40.66674731744583,-180.0,105.11155813036599,105.0,99.68434373052503,100.0
132,2021/06/12-15:07:17,-4334,40.63497585940442,-180.0,105.12610995874937,105.0,99.83089728127013,100.0
132,2021/06/12-15:07:21,-4338,40.63497585940442,-180.0,105.23123546665515,105.0,100.284069834927,100.0
133,2021/06/12-15:08:14,-4339,40.60320470329688,-180.0,105.07023475225033,105.0,100.1370905303918,100.0
133,2021/06/12-15:08:18,-4339,40.57143384911347,-180.0,105.13448005451717,105.0,100.38091316974064,100.0
133,2021/06/12-15:08:21,-4335,40.50789304648668,-180.0,104.93981041422843,105.0,100.05402787137834,100.0
134,2021/06/12-15:09:14,-4340,40.47612309802642,-180.0,104.94058305970512,105.0,100.25028303604023,100.0
134,2021/06/12-15:09:18,-4339,40.53966329684628,-180.0,105.02940770676845,105.0,100.14748028572329,100.0
134,2021/06/12-15:09:22,-4340,40.69851907742938,-180.0,104.97975668400359,105.0,99.80758469001216,100.0
135,2021/06/12-15:10:14,-4341,40.730291139362954,-180.0,104.88182679784596,105.0,99.98426018098996,100.0
135,2021/06/12-15:10:18,-4339,40.730291139362954,-180.0,104.92979307267849,105.0,99.79699167049077,100.0
135,2021/06/12-15:10:22,-4339,40.412584106767476,-180.0,104.87198898678292,105.0,99.8572431598969,100.0
136,2021/06/12-15:11:14,-4341,40.762063503256314,-180.0,105.18797890910194,105.0,99.6187220033278,100.0
136,2021/06/12-15:11:18,-4341,40.730291139362954,-180.0,105.0577037917463,105.0,99.96924766867902,100.0
136,2021/06/12-15:11:22,-4340,40.69851907742938,-180.0,105.20566203233192,105.0,100.3638051832912,100.0
137,2021/06/12-15:12:15,-4340,40.82560913695468,-180.0,105.01265185566459,105.0,100.30588433650976,100.0
137,2021/06/12-15:12:18,-4342,40.69851907742938,-180.0,105.12465929404557,105.0,100.44233387734903,100.0
137,2021/06/12-15:12:22,-4341,40.66674731744583,-180.0,105.08278043175733,105.0,100.01287120392008,100.0
138,2021/06/12-15:13:15,-4341,40.63497585940442,-180.0,105.01753939404661,105.0,100.28338180854271,100.0
138,2021/06/12-15:13:18,-4337,40.63497585940442,-180.0,105.1267815464127,105.0,99.80384933549811,100.0
138,2021/06/12-15:13:22,-4342,40.57143384911347,-180.0,105.08859359405125,105.0,99.61232473723057,100.0
139,2021/06/12-15:14:15,-4341,40.69851907742938,-180.0,105.24876919113254,105.0,99.81838906173893,100.0
139,2021/06/12-15:14:19,-4341,40.69851907742938,-180.0,105.26352355240711,105.0,99.66736483290505,100.0
139,2021/06/12-15:14:22,-4340,40.63497585940442,-180.0,105.28027321638922,105.0,100.1363217949757,100.0
140,2021/06/12-15:15:15,-4340,40.762063503256314,-180.0,105.23562867768989,105.0,99.67105404350302,100.0
140,2021/06/12-15:15:19,-4342,40.60320470329688,-180.0,105.34820735656356,105.0,100.1281823256957,100.0
140,2021/06/12-15:15:23,-4342,40.730291139362954,-180.0,105.2723189204996,105.0,100.46743054611649,100.0
141,2021/06/12-15:16:15,-4342,40.69851907742938,-180.0,104.98318495698227,105.0,100.2470103200947,100.0
141,2021/06/12-15:16:19,-4342,40.79383616911735,-180.0,104.90445559153868,105.0,100.28879917283474,100.0
141,2021/06/12-15:16:23,-4341,40.730291139362954,-180.0,104.98455799886621,105.0,99.97160250927485,100.0
142,2021/06/12-15:17:15,-4341,40.79383616911735,-180.0,104.9182446411007,105.0,100.14244068375379,100.0
142,2021/06/12-15:17:19,-4343,40.79383616911735,-180.0,105.20687261549313,105.0,99.77466547547762,100.0
142,2021/06/12-15:17:23,-4342,40.60320470329688,-180.0,105.05038768303329,105.0,99.66914501321779,100.0
143,2021/06/12-15:18:16,-4342,40.730291139362954,-180.0,105.04852712817109,105.0,99.97030774156033,100.0
143,2021/06/12-15:18:19,-4344,40.762063503256314,-180.0,105.25388559673154,105.0,99.8369217697716,100.0
143,2021/06/12-15:18:23,-4341,40.730291139362954,-180.0,105.1152766458157,105.0,100.15383393809415,100.0
144,2021/06/12-15:19:16,-4340,40.69851907742938,-180.0,105.09478281102672,105.0,99.74961908828429,100.0
144,2021/06/12-15:19:20,-4341,40.60320470329688,-180.0,104.89932097139541,105.0,100.02316600471808,100.0
144,2021/06/12-15:19:23,-4338,40.69851907742938,-180.0,105.023920251955,105.0,100.34314395920825,100.0
145,2021/06/12-15:20:16,-4336,40.60320470329688,-180.0,105.12348057459177,105.0,100.10181640615649,100.0
145,2021/06/12-15:20:20,-4337,40.50789304648668,-180.0,105.09579929866274,105.0,100.38176412629971,100.0
145,2021/06/12-15:20:23,-4335,40.63497585940442,-180.0,105.02244738899854,105.0,100.19195804308518,100.0
146,2021/06/12-15:21:16,-4339,40.82560913695468,-180.0,105.33702309100481,105.0,100.49371519656934,100.0
146,2021/06/12-15:21:20,-4335,40.66674731744583,-180.0,105.2366439513699,105.0,100.36967308725056,100.0
146,2021/06/12-15:21:24,-4342,40.60320470329688,-180.0,105.19653574130945,105.0,99.8816769577067,100.0
147,2021/06/12-15:22:16,-4343,40.66674731744583,-180.0,104.97508542600437,105.0,100.23476519695467,100.0
147,2021/06/12-15:22:20,-4338,40.85738240677696,-180.0,105.08194718481856,105.0,99.90530148169408,100.0
147,2021/06/12-15:22:24,-4337,40.889155978592825,-180.0,105.12303667920538,105.0,99.85105967423588,100.0
148,2021/06/12-15:23:16,-4337,40.53966329684628,-180.0,104.9331427823464,105.0,99.69962196426775,100.0
148,2021/06/12-15:23:20,-4337,40.79383616911735,-180.0,104.80667084867731,105.0,99.9807420080736,100.0
148,2021/06/12-15:23:24,-4341,40.69851907742938,-180.0,104.96719954611464,105.0,100.42613558156046,100.0
149,2021/06/12-15:24:17,-4341,40.79383616911735,-180.0,105.25001918068466,105.0,100.39521366055877,100.0
149,2021/06/12-15:24:20,-4337,40.66674731744583,-180.0,105.16982296785608,105.0,100.32388553011845,100.0
149,2021/06/12-15:24:24,-4336,40.730291139362954,-180.0,105.11709998862817,105.0,99.83755988677177,100.0
150,2021/06/12-15:25:17,-4339,40.60320470329688,-180.0,105.03013065187918,105.0,100.24955739618478,100.0
150,2021/06/12-15:25:21,-4338,40.85738240677696,-180.0,104.92107493156418,105.0,99.89436916145175,100.0
150,2021/06/12-15:25:24,-4341,40.730291139362954,-180.0,105.26739646742067,105.0,99.88086884466243,100.0
151,2021/06/12-15:26:17,-4340,40.4443534514561,-180.0,104.75861212296068,105.0,99.5606987583712,100.0
151,2021/06/12-15:26:21,-4337,40.57143384911347,-180.0,104.88571540615098,105.0,99.85881989834064,100.0
151,2021/06/12-15:26:24,-4336,40.60320470329688,-180.0,105.0057207307169,105.0,100.33349512717669,100.0
152,2021/06/12-15:27:17,-4343,40.57143384911347,-180.0,104.95787418487019,105.0,100.19636733012207,100.0
152,2021/06/12-15:27:21,-4337,40.762063503256314,-180.0,105.18003765192442,105.0,100.51764702926089,100.0
152,2021/06/12-15:27:25,-4337,40.63497585940442,-180.0,104.85903078575855,105.0,100.27626847622564,100.0
153,2021/06/12-15:28:17,-4338,40.762063503256314,-180.0,105.05808695148006,105.0,100.38108077640608,100.0
153,2021/06/12-15:28:21,-4343,40.79383616911735,-180.0,105.13542702709036,105.0,100.10143970226471,100.0
153,2021/06/12-15:28:25,-4341,40.57143384911347,-180.0,105.16694237253286,105.0,99.7322728164414,100.0
154,2021/06/12-15:29:18,-4340,40.889155978592825,-180.0,105.27565688106262,105.0,100.31896941043401,100.0
154,2021/06/12-15:29:21,-4341,40.47612309802642,-180.0,105.0585872027793,105.0,99.97278241099085,100.0
154,2021/06/12-15:29:25,-4339,40.57143384911347,-180.0,105.0896083967117,105.0,99.85975135807095,100.0
155,2021/06/12-15:30:18,-4339,40.60320470329688,-180.0,105.24369233746816,105.0,99.70163708854822,100.0
155,2021/06/12-15:30:21,-4340,40.60320470329688,-180.0,105.15476352242345,105.0,100.14821709042384,100.0
155,2021/06/12-15:30:25,-4339,40.50789304648668,-180.0,105.25337947067774,105.0,100.437688348705,100.0
156,2021/06/12-15:31:18,-4339,40.79383616911735,-180.0,105.01128507502958,105.0,100.35292816188581,100.0
156,2021/06/12-15:31:22,-4339,40.730291139362954,-180.0,105.08508657332071,105.0,100.10233659043622,100.0
156,2021/06/12-15:31:25,-4337,40.79383616911735,-180.0,104.98966399024587,105.0,99.80324306290002,100.0
157,2021/06/12-15:32:18,-4337,40.82560913695468,-180.0,105.11240763880815,105.0,100.1735638307968,100.0
157,2021/06/12-15:32:22,-4338,40.69851907742938,-180.0,105.11590233304986,105.0,99.7553991835674,100.0
157,2021/06/12-15:32:26,-4340,40.60320470329688,-180.0,105.05972787074165,105.0,99.84916789767762,100.0
158,2021/06/12-15:33:18,-4337,40.63497585940442,-180.0,105.10419931112763,105.0,99.75319423722,100.0
158,2021/06/12-15:33:22,-4338,40.889155978592825,-180.0,105.12301840048181,105.0,100.12058342337916,100.0
158,2021/06/12-15:33:26,-4339,40.50789304648668,-180.0,105.00362213392494,105.0,100.28239271873673,100.0
159,2021/06/12-15:34:18,-4343,40.79383616911735,-180.0,104.97940567211914,105.0,100.39088791743265,100.0
159,2021/06/12-15:34:22,-4339,40.66674731744583,-180.0,105.17856733868233,105.0,100.26723806748106,100.0
159,2021/06/12-15:34:26,-4339,40.60320470329688,-180.0,105.2103967509598,105.0,99.86393202096856,100.0
160,2021/06/12-15:35:19,-4339,40.63497585940442,-180.0,105.27852127729199,105.0,100.03687326815212,100.0
160,2021/06/12-15:35:22,-4340,40.50789304648668,-180.0,105.1230732627904,105.0,99.72264362743941,100.0
160,2021/06/12-15:35:26,-4337,40.69851907742938,-180.0,105.2613042450561,105.0,100.00205922297737,100.0
161,2021/06/12-15:36:19,-4339,40.57143384911347,-180.0,105.02231479207546,105.0,99.70915249625104,100.0
161,2021/06/12-15:36:22,-4338,40.60320470329688,-180.0,105.00596230882856,105.0,100.11545880936416,100.0
161,2021/06/12-15:36:26,-4339,40.60320470329688,-180.0,104.92541797908527,105.0,100.42502835578473,100.0
162,2021/06/12-15:37:19,-4337,40.63497585940442,-180.0,104.99518000833889,105.0,100.19796042092855,100.0
162,2021/06/12-15:37:23,-4338,40.60320470329688,-180.0,104.90837471317916,105.0,100.16969582758186,100.0
162,2021/06/12-15:37:26,-4339,40.57143384911347,-180.0,105.10109229359891,105.0,99.77879018487467,100.0
163,2021/06/12-15:38:19,-4338,40.60320470329688,-180.0,104.98775229680889,105.0,99.83337177920014,100.0
163,2021/06/12-15:38:23,-4337,40.79383616911735,-180.0,105.07772525924396,105.0,99.66283715608964,100.0
163,2021/06/12-15:38:27,-4339,40.762063503256314,-180.0,104.98234531987566,105.0,99.97714093041769,100.0
164,2021/06/12-15:39:19,-4337,40.60320470329688,-180.0,104.95314212196622,105.0,99.82891347884056,100.0
164,2021/06/12-15:39:23,-4336,40.63497585940442,-180.0,105.07101960897768,105.0,100.29689185251692,100.0
164,2021/06/12-15:39:27,-4336,40.50789304648668,-180.0,105.2407174063828,105.0,100.4127709951138,100.0
165,2021/06/12-15:40:19,-4336,40.50789304648668,-180.0,104.84559080138054,105.0,100.41605571540705,100.0
